scenario_uid,source,split,outcome,gate_lo_m,gate_hi_m,reconstruction_residual_m,components_forward,components_aligned,nearest_gap_m,nearest_lo_m,nearest_hi_m,nearest_lane_types,nearest_is_route_lane,lane_change_left_crosses,lane_change_right_crosses
pg:scenarionet_v1:PGMap-29921485,pg,test,ok,-9.653229183790001,5.984561393597232,1.7763568394002505e-15,3,2,0.01590393735470741,6.00046533095194,15.963860242940015,LANE_SURFACE_STREET,False,True,True
pg:scenarionet_v1:PGMap-29921503,pg,train,ok,-5.932299314903581,9.887165524839304,7.105427357601002e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-29921504,pg,train,ok,-8.123837513407667,13.23507208330378,3.552713678800501e-15,2,1,23.335560702218114,36.570632785521894,61.8010979566202,LANE_SURFACE_STREET,False,True,True
pg:scenarionet_v1:PGMap-29921508,pg,train,ok,-10.981305639792708,2.1093310941710115,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-29921516,pg,train,ok,-2.2262481699196877,2.226248169919683,1.6431300764452317e-14,1,1,,,,,False,False,False
pg:scenarionet_v1:PGMap-29921521,pg,train,ok,-10.485159389139236,2.097031877827847,1.5987211554602254e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-29921524,pg,train,ok,-1.9190143162439872,5.670063077429714,2.6645352591003757e-15,2,2,4.2064411666193005,-19.398774265315453,-6.125455482863288,LANE_SURFACE_STREET|LANE_SURFACE_UNSTRUCTURE,False,False,True
pg:scenarionet_v1:PGMap-29921569,pg,train,ok,-11.08582890231849,2.2171657804637324,2.1316282072803006e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-29921572,pg,train,ok,-1.8122646562425633,9.06132328121292,1.7763568394002505e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-29921581,pg,train,ok,-5.773601280218671,5.773601280218671,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-29921592,pg,train,ok,-1.603480356157874,8.017401780789356,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-29921609,pg,train,ok,-6.365243667194105,2.1217478890646553,1.1546319456101628e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-29921617,pg,train,ok,-1.5663590224816346,1.5663590224816062,0.0,1,1,,,,,False,False,False
pg:scenarionet_v1:PGMap-29921618,pg,test,ok,-4.671829820604437,18.78872909866659,7.105427357601002e-15,2,1,41.33883118439199,60.127560283058585,84.64964830767377,LANE_SURFACE_STREET,False,True,True
pg:scenarionet_v1:PGMap-29921624,pg,train,ok,-7.921222563034732,1.5842445126069435,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-29921626,pg,train,ok,-15.944169102397268,19.180021071135783,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-29921627,pg,train,ok,-5.744012251994789,5.744012251994789,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-29921630,pg,train,ok,-7.781744819801955,1.8283811360284412,1.3322676295501878e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-29921652,pg,train,ok,-4.661565362992999,4.661565362992948,3.552713678800501e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-29921673,pg,train,ok,-9.83758541165848,14.345851034179132,1.7763568394002505e-15,2,1,22.039727467828982,36.385578502008116,67.84126302724417,LANE_SURFACE_STREET,False,True,True
pg:scenarionet_v1:PGMap-29921678,pg,train,ok,-2.226513045039638,2.226513045039666,1.3766765505351941e-14,1,1,,,,,False,False,False
pg:scenarionet_v1:PGMap-29921699,pg,train,ok,-1.7394514725351309,8.697257362675849,7.105427357601002e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-29921703,pg,test,ok,-18.815104232271892,21.1195389535999,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-29921711,pg,test,ok,-11.559020770711754,2.1764966617076738,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000000,pg,validation,ok,-8.173625968076491,1.634725193615287,8.881784197001252e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000001,pg,test,ok,-6.328772692815259,2.109590897605025,6.217248937900877e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000010,pg,test,ok,-1.7760947787986285,5.328284336395874,8.215650382226158e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000011,pg,train,ok,-6.083421654317796,2.027807218105989,1.199040866595169e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000012,pg,test,ok,-4.639320118380516,1.5464400394601625,5.329070518200751e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000014,pg,test,ok,-2.0181636236112723,6.054490870833803,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000015,pg,test,ok,-1.8343618995162982,5.503085698548949,5.329070518200751e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000017,pg,test,ok,-4.946485453846506,1.6488284846155206,4.440892098500626e-16,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000020,pg,test,ok,-1.5816768808704467,4.745030642611397,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000021,pg,validation,ok,-5.514697587565823,5.514697587565798,7.993605777301127e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000023,pg,train,ok,-10.115854235100805,2.023170847020173,7.105427357601002e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000024,pg,validation,ok,-6.0012269021682165,2.0004089673894385,5.773159728050814e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000025,pg,test,ok,-4.651432957904415,1.55047765263481,1.3322676295501878e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000027,pg,validation,ok,-6.212558242030383,2.070852747343494,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000031,pg,test,ok,-5.699878099968247,5.69987809996822,3.552713678800501e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000034,pg,train,ok,-1.9103631883159693,5.731089564947922,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000035,pg,test,ok,-1.9136247420693877,5.740874226208177,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000036,pg,test,ok,-6.386275252095898,2.1287584173653076,3.1086244689504383e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000038,pg,train,ok,-6.198091434496122,6.198091434496122,1.7763568394002505e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000044,pg,validation,ok,-2.085694886701463,6.2570846601044465,7.105427357601002e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000049,pg,test,ok,-1.8214576773023907,5.464373031907186,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000051,pg,train,ok,-5.572591961560242,1.8575306538533913,7.105427357601002e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000053,pg,train,ok,-10.95229700940016,2.1904594018800054,2.842170943040401e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000055,pg,test,ok,-4.759248734381023,1.5864162447936858,1.9539925233402755e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000057,pg,test,ok,-1.84689499777505,9.234474988875377,2.6645352591003757e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000058,pg,test,ok,-1.5953830641384266,7.976915320692014,4.884981308350689e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000059,pg,train,ok,-6.73651698621193,2.245505662070639,5.329070518200751e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000063,pg,train,ok,-1.7409747474236923,5.222924242271063,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000066,pg,validation,ok,-2.0094760467949584,6.028428140384847,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000067,pg,test,ok,-1.651109130599327,8.25554565299654,1.0436096431476471e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000072,pg,train,ok,-2.2178819200255675,11.089409600127706,3.419486915845482e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000074,pg,train,ok,-2.24039709370837,11.201985468541963,3.1086244689504383e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000075,pg,train,ok,-1.963733826441704,9.818669132208548,7.105427357601002e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000077,pg,test,ok,-1.522305386568604,4.5669161597058405,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000078,pg,test,ok,-4.988817236824432,1.6629390789414809,3.774758283725532e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000079,pg,test,ok,-1.5950297802052207,7.975148901026165,1.9539925233402755e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000082,pg,test,ok,-5.616413026702107,5.61641302670217,6.217248937900877e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000084,pg,test,ok,-2.237841967401806,11.189209837009003,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000086,pg,train,ok,-5.193326202993449,1.7356681175103996,1.7763568394002505e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000087,pg,test,ok,-1.670410445961044,5.011231337883052,9.325873406851315e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000088,pg,test,ok,-5.912943186626389,1.9709810622087622,1.6431300764452317e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000090,pg,test,ok,-5.324515603188813,1.7748385343962738,7.105427357601002e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000093,pg,validation,ok,-2.045857375774472,10.2292868788723,2.6645352591003757e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000096,pg,train,ok,-2.202801006736422,6.608403020209238,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000097,pg,validation,ok,-6.594477071123696,2.198159023707863,4.440892098500626e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000098,pg,validation,ok,-6.2804729901997876,2.093490996733243,9.769962616701378e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000099,pg,test,ok,-1.9086452767786142,9.543226383892971,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000100,pg,test,ok,-2.0324088590279246,10.162044295139609,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000101,pg,train,ok,-2.014608424089062,6.0438252722671,8.881784197001252e-16,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000104,pg,test,ok,-5.005515652879743,5.00551565287977,6.217248937900877e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000112,pg,validation,ok,-8.692133353211133,1.7384266706422125,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000117,pg,test,ok,-2.0609001688423922,10.304500844211791,1.199040866595169e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000119,pg,train,ok,-2.0014336251106037,6.004300875331791,3.552713678800501e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000121,pg,train,ok,-1.7596240067520235,5.278872020256043,1.7763568394002505e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000122,pg,test,ok,-2.120402816188125,6.361208448564361,6.661338147750939e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000123,pg,train,ok,-5.622273242236046,5.622273242236046,1.7763568394002505e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000124,pg,test,ok,-5.888320994167375,1.962773664722501,3.9968028886505635e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000125,pg,train,ok,-5.484076965593431,5.484076965593431,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000126,pg,test,ok,-1.9135539045085324,5.740661713525616,4.440892098500626e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000127,pg,train,ok,-8.018073640415693,1.6036147280831337,3.552713678800501e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000128,pg,train,ok,-2.0651246338706186,10.325623169353078,5.773159728050814e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000129,pg,test,ok,-1.8231150944964583,5.469345283489462,1.7763568394002505e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000133,pg,validation,ok,-2.1358419272416285,6.407525781724871,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000135,pg,test,ok,-2.1624695534958676,10.812347767479324,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000137,pg,test,ok,-8.090958498712775,1.6181916997425576,5.329070518200751e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000144,pg,test,ok,-2.061465890189538,6.184397670568643,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000148,pg,train,ok,-1.7797276925242378,5.339183077572643,4.884981308350689e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000151,pg,test,ok,-5.301288231032027,1.7670960770106547,8.43769498715119e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000152,pg,test,ok,-6.2063482014176,6.206348201417544,1.0658141036401503e-14,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000156,pg,test,ok,-1.5020442962361136,4.506132888708361,1.0658141036401503e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000164,pg,test,ok,-11.048743563185145,2.2097487126370425,1.0658141036401503e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000167,pg,validation,ok,-1.9830139923497683,9.91506996174887,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000169,pg,validation,ok,-4.735900934868177,4.735900934868217,7.105427357601002e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000172,pg,validation,ok,-2.190758543910657,6.572275631731957,3.9968028886505635e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000176,pg,test,ok,-2.070229991199497,6.210689973598477,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000177,pg,test,ok,-1.5713937414431134,4.714181224329299,2.4646951146678475e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000181,pg,test,ok,-9.139156352090104,1.8278312704180295,7.105427357601002e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000183,pg,train,ok,-5.807629759401721,5.807629759401757,6.217248937900877e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000184,pg,test,ok,-8.511229496926196,1.7022458993852605,8.881784197001252e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000188,pg,test,ok,-4.714341615713193,1.5714472052377462,1.4432899320127035e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000189,pg,validation,ok,-1.767841135601115,5.303523406803343,7.105427357601002e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000190,pg,train,ok,-9.820742500293122,1.9641485000586414,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000193,pg,test,ok,-6.495414052884793,6.495414052884779,9.769962616701378e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000194,pg,test,ok,-6.337069914834435,2.1163027414540947,1.9539925233402755e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000196,pg,test,ok,-2.0140000053307725,6.042000015992234,4.440892098500626e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000198,pg,test,ok,-1.7825816971518829,8.9129084857594,1.5987211554602254e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000200,pg,test,ok,-4.633394081337309,4.633394081337315,8.881784197001252e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000201,pg,validation,ok,-2.0973293751272335,6.291988125381671,7.105427357601002e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000203,pg,test,ok,-9.55480753045424,1.9109615060908425,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000205,pg,validation,ok,-4.846108460064599,4.8461084600646425,8.881784197001252e-16,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000212,pg,train,ok,-2.2188502067031664,11.094251033515732,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000213,pg,test,ok,-2.2046919725355973,11.023459862678006,3.552713678800501e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000216,pg,train,ok,-1.9910212125611007,5.973063637683302,7.993605777301127e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000218,pg,train,ok,-1.7923242489480746,5.376972746844252,6.217248937900877e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000221,pg,test,ok,-9.417941983055325,1.8835883966110591,3.552713678800501e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000223,pg,validation,ok,-6.314229772392579,2.104743257464193,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000225,pg,test,ok,-5.3292946557389875,5.3292946557389875,3.552713678800501e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000226,pg,train,ok,-4.661128263035067,1.5537094210116749,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000227,pg,test,ok,-2.037057385206751,6.111172155620267,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000228,pg,test,ok,-1.770222231737661,5.310666695212964,5.329070518200751e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000229,pg,test,ok,-1.995815967162436,9.979079835812378,7.327471962526033e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000232,pg,test,ok,-1.8719098531747136,9.35954926587354,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000234,pg,train,ok,-9.355549497519801,1.871109899503946,3.3306690738754696e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000236,pg,train,ok,-2.0210070233471527,6.063021070041444,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000239,pg,train,ok,-8.261602434465956,1.6523204868931893,8.881784197001252e-16,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000240,pg,test,ok,-1.9679376093981142,9.839688046990418,2.220446049250313e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000241,pg,validation,ok,-5.4155536345140325,5.41555363451409,7.993605777301127e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000242,pg,test,ok,-2.102636717424216,10.513183587120949,2.220446049250313e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000243,pg,test,ok,-5.44612788872819,5.446127888728182,5.329070518200751e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000244,pg,test,ok,-2.04386275644453,6.131588269333609,9.769962616701378e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000245,pg,train,ok,-1.6973528070057142,8.486764035028543,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000249,pg,test,ok,-1.7548506221470306,8.774253110735074,1.3322676295501878e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000251,pg,train,ok,-6.068319532782883,6.06831953278287,4.440892098500626e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000252,pg,test,ok,-5.873854899812198,1.9579516332707376,2.7533531010703882e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000255,pg,train,ok,-2.0937437707132083,6.281231312139597,1.9095836023552692e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000257,pg,train,ok,-1.726212377106156,5.17863713131847,1.1546319456101628e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000259,pg,test,ok,-5.811764048800029,1.9372546829333568,4.440892098500626e-16,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000260,pg,train,ok,-1.7728652478190134,8.885326956494993,6.661338147750939e-16,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000261,pg,validation,ok,-5.403408539114167,1.8011361797047272,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000262,pg,test,ok,-4.511777033566204,4.511777033566176,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000264,pg,train,ok,-5.46592709911725,1.8219756997057297,1.2212453270876722e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000265,pg,train,ok,-6.611006047877233,2.207154167420572,3.1530333899354446e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000266,pg,validation,ok,-6.396023633804504,6.396023633804518,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000268,pg,test,ok,-1.8145846628562152,9.072923314281104,5.329070518200751e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000270,pg,train,ok,-1.76795789908803,8.839789495440153,5.329070518200751e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000271,pg,test,ok,-1.9135307510116473,5.740592253034958,3.552713678800501e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000278,pg,test,ok,-5.782651687008794,1.9275505623362652,4.440892098500626e-16,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000280,pg,train,ok,-8.224511386339634,1.644902277267927,5.329070518200751e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-3000283,pg,train,ok,-1.7659638369893735,5.297891510968138,1.199040866595169e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000284,pg,test,ok,-1.8645107351011196,5.593532205303403,8.881784197001252e-16,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000285,pg,test,ok,-1.831905346281431,5.49571603884435,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000286,pg,validation,ok,-6.053238196925719,6.053238196925708,3.552713678800501e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000289,pg,test,ok,-5.235528334696308,5.235528334696308,1.0658141036401503e-14,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-3000290,pg,train,ok,-2.155688413515662,6.467065240546944,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000292,pg,validation,ok,-1.757524282070591,5.272572846211759,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-3000293,pg,validation,ok,-4.630343920065641,1.5434479733552329,4.884981308350689e-15,1,1,,,,,False,True,False
